id,name,effect,god,rarity,mana,type,set,collectable,live,art_id,lib_id,tribe.String,tribe.Valid,attack.Int64,attack.Valid,health.Int64,health.Valid
1175,Veteran Archer,Roar: Deal 1 damage to two enemy creatures and give them hidden for 1 turn.,deception,rare,4,creature,core,True,true,C3,L2-176,guild,True,2,True,3,True
1183,Annoying Bureaucrat,"Hidden for 1 turn. Roar: Give an enemy creature ""At the start of your turn, discard a card and remove this effect.""",deception,rare,6,creature,core,True,true,C532,L2-184,guild,True,6,True,4,True
1191,Trapdoor,Return an enemy creature from the board to its owner’s hand.,deception,common,2,spell,core,True,true,C522,L2-192,,False,0,False,0,False
1188,Thaeric Blessing,Give +1 health to a friendly creature. Draw a card.,light,common,1,spell,core,True,true,C525,L2-189,,False,0,False,0,False
1194,Felid Assassin,Flank. Hidden.,deception,common,1,creature,core,True,true,C515,L2-195,nether,True,3,True,1,True
1230,Inconspicuous Carriage,Frontline. Afterlife: Add a Bomb to your opponent's deck for each of their unused mana gems. (Bombs deal 3 damage to their god when drawn.),deception,rare,4,creature,core,True,true,C469,L2-231,structure,True,3,True,5,True
1238,Reconnaissance,Target creature goes to sleep. Gain a copy of a random card in your opponent's hand.,deception,rare,2,spell,core,True,true,C573,L2-239,,False,0,False,0,False
1213,Harp Cupid,Roar: Set a creature's strength and health to 2.,light,common,6,creature,core,True,true,C493,L2-214,aether,True,2,True,4,True
1216,Town Guardian,Roar: Give +1/+2 to a friendly creature.,light,common,4,creature,core,True,true,C488,L2-217,,False,2,True,4,True
1234,Born Again,Pull a creature from your void to your hand. Give it +5/+5 and ward.,light,epic,6,spell,core,True,true,C448,L2-235,,False,0,False,0,False
1236,Light's Levy,Transform a creature with strength 2 or less into a 2/2 Acolyte. Gain control of the Acolyte.,light,common,3,spell,core,True,true,C141,L2-237,,False,0,False,0,False
1237,Serene Blade,"After you summon a creature, give it +1/+1 and ward, then remove 1 durability from this relic.",light,rare,3,weapon,core,True,true,C2-238-1,L2-238,,False,0,True,3,True
1204,Ballista,Backline. Ability: Deal 2 damage.,magic,epic,3,creature,core,True,true,C590,L2-205,structure,True,1,True,4,True
1209,The Portable Fortress,Frontline. Can't attack.,magic,common,2,creature,core,True,true,C500,L2-210,atlantean,True,1,True,6,True
1220,Ambitious Adventurer,Roar: Draw a card.,magic,common,2,creature,core,True,true,C484,L2-221,,False,1,True,2,True
1239,Morgana's Grimoire,Ability: Reduce by 1 the mana cost of a spell in your hand that costs 3 or less mana.,magic,common,2,weapon,core,True,true,C578-1,L2-240,,False,0,True,1,True
1240,Metamorphosis,Transform a friendly creature into a random creature that costs 1 more mana.,magic,epic,2,spell,core,True,true,C560,L2-241,,False,0,False,0,False
1241,Tome Golem,Roar: Draw four cards.,magic,common,8,creature,core,True,true,C544,L2-242,atlantean,True,8,True,8,True
1243,Tracking Bolt,"Pick one — • Deal 1 damage to each creature, or • Deal 3 damage to a creature.",magic,common,2,spell,core,True,true,C521,L2-244,,False,0,False,0,False
1244,Manathirst Golem,"After you cast a spell, this creature gains +1/+1.",magic,common,5,creature,core,True,true,C520,L2-245,atlantean,True,5,True,5,True
1245,Crystal Rain,Foresee 2. Deal 2 damage to each enemy creature.,magic,common,5,spell,core,True,true,C518,L2-246,,False,0,False,0,False
1246,Sip of Elixir,Unlock a mana lock.,magic,rare,2,spell,core,True,true,C494,L2-247,,False,0,False,0,False
1247,Seeing Stone,Foresee 1. Draw a card.,magic,common,1,spell,core,True,true,C519,L2-248,,False,0,False,0,False
1232,Beastfury Shaman,Roar: Summon a 2/2 Spirit Beast.,nature,common,3,creature,core,True,true,C452,L2-233,amazon,True,2,True,2,True
1200,Cursed Caipora,Deadly. Frontline. Protected.,neutral,rare,5,creature,core,True,true,C509,L2-201,amazon,True,1,True,2,True
1201,Shield Maiden,Frontline.,neutral,common,2,creature,core,True,true,C508,L2-202,viking,True,2,True,3,True
1205,Hoplite,Frontline.,neutral,common,2,creature,core,True,true,C504,L2-206,olympian,True,3,True,2,True
1214,Bronze Servant,Roar: Remove 2 durability from your opponent's relic.,neutral,common,3,creature,core,True,true,C822,L2-215,anubian,True,3,True,3,True
1217,Wetlands Ogre,,neutral,common,4,creature,core,True,true,C487,L2-218,wild,True,4,True,5,True
1218,Eager Nobleborn,Roar: Give +2 strength to a friendly creature until end of turn.,neutral,common,2,creature,core,True,true,C486,L2-219,olympian,True,2,True,1,True
1219,Tough Townsfolk,Frontline.,neutral,common,1,creature,core,True,true,C485,L2-220,guild,True,1,True,3,True
1221,Ranger Firstbow,Roar: Deal 1 damage to an enemy creature.,neutral,common,2,creature,core,True,true,C483,L2-222,olympian,True,2,True,2,True
1226,Aether Vanguard,Roar: Deal 2 damage to two enemy creatures.  (You may select the same creature twice.),neutral,epic,6,creature,core,True,true,C476,L2-227,aether,True,4,True,4,True
1231,Thebian Brawler,Frontline.,neutral,common,4,creature,core,True,true,C466,L2-232,olympian,True,3,True,5,True
1235,Feral Shapeshifter,Hidden for 1 turn. Roar: Deal 1 damage to an enemy creature.,neutral,rare,4,creature,core,True,true,C447,L2-236,wild,True,4,True,4,True
1203,Highland Defender,Roar: Summon a 1/1 Huscarl with frontline.,war,common,4,creature,core,True,true,C506,L2-204,viking,True,5,True,3,True
1206,Viking Warmaiden,Roar: Summon a 1/1 Battlethrall.,war,common,2,creature,core,True,true,C503,L2-207,viking,True,2,True,2,True
1227,Veteran Cataphract,Roar: Give +3/+2 to a friendly creature.,war,common,5,creature,core,True,true,C475,L2-228,olympian,True,3,True,3,True
1208,Mammon's Stalwart,"After a god takes damage, summon a 1/1 Impling.",death,common,6,creature,core,True,true,C501,L2-209,nether,True,5,True,7,True
1211,Mire Bloodworm,Frontline. Heal this creature for the damage it deals.,death,rare,3,creature,core,True,true,C498,L2-212,wild,True,1,True,4,True
1215,Ghost Marauder,Creatures damaged by this creature get burn +1.,death,rare,1,creature,core,True,true,C489,L2-216,nether,True,3,True,1,True
1225,Fleshbind,Destroy a friendly creature and heal your god for its health. Draw a card.,death,common,1,spell,core,True,true,C477,L2-226,,False,0,False,0,False
1229,Void Banshee,Roar: Deal 4 damage to your god.,death,rare,2,creature,core,True,true,C470,L2-230,nether,True,4,True,3,True
1233,Fickle Cambion,"After your god takes damage, this creature gains +1/+1.",death,epic,3,creature,core,True,true,C451,L2-234,nether,True,3,True,3,True
100139,Demonic Skull,,death,common,7,creature,core,False,true,C764,L2-T071,,False,6,True,6,True
1207,Dionysian Drunk,Roar: Switch the strength and health of a creature.,deception,epic,3,creature,core,True,true,C502,L2-208,olympian,True,3,True,3,True
1222,Assassin's Aim,"Give +3/-1 to a friendly creature. At the end of the turn, give it hidden for 1 turn.",deception,common,2,spell,core,True,true,C481,L2-223,,False,0,False,0,False
1223,Cutthroat Insight,Your opponent reveals their hand. Pull one of their cards to the bottom of their deck. Draw a card.,deception,common,3,spell,core,True,true,C479,L2-224,,False,0,False,0,False
1224,Uncanny Rogue,Roar: Give deadly to a friendly creature.,deception,common,4,creature,core,True,true,C478,L2-225,guild,True,4,True,3,True
1228,Shadow Paladin,Hidden.,deception,common,3,creature,core,True,true,C531,L2-229,guild,True,4,True,2,True
1242,Thaumnetic Golem,"Hidden. At the end of your turn, give +1 strength to your Atlanteans.",deception,epic,6,creature,core,True,true,C543,L2-243,atlantean,True,5,True,6,True
1248,Assistant Alchemist,Roar: Reduce by 1 the mana cost of a spell in your hand that costs 3 or less mana.,magic,epic,1,creature,core,True,true,C482,L2-249,mystic,True,2,True,2,True
1256,Pack Stalk,Refresh one mana for each creature you control.,nature,common,1,spell,core,True,true,C464,L2-257,,False,0,False,0,False
1257,Pyreshell Beetle,Regen 1.  Creatures damaged by this creature get burn +1.,nature,rare,1,creature,core,True,true,C441,L2-258,wild,True,1,True,3,True
100067,Giant Elk,Confused.,nature,common,2,creature,core,False,true,C729,L2-T003,,False,2,True,3,True
100111,Flourish,Give regen +1 to a friendly creature.,nature,common,2,god power,core,False,true,C667,L2-T043,,False,0,False,0,False
100068,"Tetria, Young Manaborn","Roar: Add a 1 mana, 5/5 Manashard Fiend to your deck.",neutral,legendary,1,creature,core,False,true,C739,L2-T004,nether,True,3,True,3,True
100069,"Heptaria, Manashard Fiend","Roar: Add a 1 mana, 7/7 Manashard Queen to your deck.",neutral,legendary,1,creature,core,False,true,C740,L2-T005,nether,True,5,True,5,True
100070,"Octavia, Manashard Queen",,neutral,legendary,1,creature,core,False,true,C741,L2-T006,nether,True,7,True,7,True
100132,Ancient Guardian,,neutral,common,2,creature,core,False,true,C652,L2-T064,anubian,True,2,True,2,True
100133,Ancient Executioner,Frontline.,neutral,common,3,creature,core,False,true,C651,L2-T065,anubian,True,3,True,2,True
100134,Rogue Skulker,,neutral,common,1,creature,core,False,true,C655,L2-T066,,False,1,True,1,True
100135,Netherling,,neutral,common,2,creature,core,False,true,C706,L2-T067,nether,True,2,True,2,True
100136,Bodyguard,Frontline.,neutral,common,1,creature,core,False,true,C766,L2-T068,,False,1,True,1,True
100090,Hand Axe,,war,common,0,weapon,core,False,true,C939,L2-T026,,False,2,True,1,True
100113,Enrage,Give +1 strength and deal 1 damage to one of your creatures.,war,common,1,god power,core,False,true,C671,L2-T045,,False,0,False,0,False
100103,Netherbeast,,death,common,4,creature,core,False,true,C947,L2-T035,nether,True,3,True,3,True
100106,Soul Burn,Deal 1 damage to both gods.,death,common,1,god power,core,False,true,C664,L2-T038,,False,0,False,0,False
1253,Dart Maniac,"At the end of your turn, deal 1 damage to the weakest enemy creature.",deception,rare,2,creature,core,True,true,C467,L2-254,guild,True,1,True,3,True
100073,Mana Bind,"If this card is in your hand at the beginning of your turn, lose 1 mana.",deception,common,3,spell,core,False,true,C843,L2-T009,,False,0,False,0,False
100119,Flip,"Shuffle two cards into your deck. For each card shuffled, draw a card.",deception,common,2,god power,core,False,true,C679,L2-T051,,False,0,False,0,False
100117,Heal,Heal 2.,light,common,2,god power,core,False,true,C675,L2-T049,,False,0,False,0,False
100125,Thievery,Delve a 1 mana spell from your opponent's domain.,deception,common,3,god power,core,False,true,C685,L2-T057,,False,0,False,0,False
100115,Summon Acolyte,Summon a 2/2 Acolyte.,light,common,3,god power,core,False,true,C673,L2-T047,,False,0,False,0,False
1249,Wyrmbreath,Deal 5 damage.,magic,common,4,spell,core,True,true,C480,L2-250,,False,0,False,0,False
1250,Street Conjuror,Spell boost +1.,magic,rare,1,creature,core,True,true,C461,L2-251,mystic,True,1,True,3,True
1251,Prescient Spellbinder,Roar: Foresee 2.,magic,common,3,creature,core,True,true,C472,L2-252,mystic,True,3,True,3,True
1254,Ratify,Transform a creature into a 1/1 Rat.,magic,common,5,spell,core,True,true,C463,L2-255,,False,0,False,0,False
100126,Clear Mind,Foresee 1.,magic,common,1,god power,core,False,true,C687,L2-T058,,False,0,False,0,False
100127,Magebolt,Deal 1 damage.,magic,common,2,god power,core,False,true,C689,L2-T059,,False,0,False,0,False
100121,Animal Bond,Summon a 1/2 Badger with confused.,nature,common,2,god power,core,False,true,C681,L2-T053,,False,0,False,0,False
100129,Walking Tree,,nature,common,2,creature,core,False,true,C643,L2-T061,,False,2,True,2,True
100065,Skeletal Guard,,neutral,common,1,creature,core,False,true,C718,L2-T001,anubian,True,2,True,1,True
100071,Rat,,neutral,common,0,creature,core,False,true,C838,L2-T007,,False,1,True,1,True
100128,Amazon Recruit,,neutral,common,1,creature,core,False,true,C639,L2-T060,amazon,True,1,True,1,True
100130,Impling,,neutral,common,1,creature,core,False,true,C646,L2-T062,nether,True,1,True,1,True
100131,Skeleton,Soulless.,neutral,common,1,creature,core,False,true,C650,L2-T063,anubian,True,1,True,1,True
1255,Umber Arrow,Gain control of an enemy creature with strength 2 or less until the end of turn.,deception,common,2,spell,core,True,true,C462,L2-256,,False,0,False,0,False
100072,Bomb,Casts when drawn. Deal 3 damage to yourself and draw a card.,deception,common,0,spell,core,False,true,C839,L2-T008,,False,0,False,0,False
100147,Crocodile,Confused.,nature,common,3,creature,core,False,true,C829,L2-T079,,False,4,True,3,True
380,Atlantean Rex,,neutral,common,6,creature,etherbots,True,true,C425,L3-001,atlantean,True,9,True,4,True
381,Arcane Sphere,Creatures damaged by this creature get burn +4.,neutral,common,1,creature,etherbots,True,true,C581,L3-002,atlantean,True,1,True,2,True
382,Pyrocannon,"At the start of your turn, give burn +3 to the creature with the highest health, and remove 1 durability from this relic.",death,common,1,weapon,etherbots,True,true,C583,L3-003,,False,0,True,4,True
383,Aetherrust,Destroy a friendly Atlantean. Summon two random Atlanteans from either void.,death,rare,2,spell,etherbots,True,true,C585,L3-004,,False,0,False,0,False
384,Magic Missile Launcher,Blitz. Afterlife: Deal 2 damage to two random creatures. Heal your god for 4.,war,common,5,weapon,etherbots,True,true,C627,L3-005,,False,3,True,2,True
385,Firewall,Frontline. Can’t attack. Creatures damaged by this creature get burn +2.,neutral,common,4,creature,etherbots,True,true,C628,L3-006,atlantean,True,1,True,7,True
386,Shadow Banisher,"After you cast a spell, summon a 1/1 Banished Shadow, and remove 1 durability from this relic.",magic,rare,4,weapon,etherbots,True,true,C426,L3-007,,False,0,True,6,True
387,Protected Daemonbot,Protected.,neutral,rare,4,creature,etherbots,True,true,C567,L3-008,nether,True,5,True,2,True
388,Nethersaur,Hidden for 1 turn.,deception,rare,6,creature,etherbots,True,true,C568,L3-009,nether,True,6,True,6,True
389,Cryodyne Trident,"Blitz. Leech. After your god attacks with this relic, it gains +1 strength.",nature,rare,3,weapon,etherbots,True,true,C584,L3-010,,False,1,True,3,True
390,Golden Sabre,Afterlife: Heal your god for 4.,light,epic,2,weapon,etherbots,True,true,C3-011-1,L3-011,,False,2,True,3,True
391,Howler Golem,Protected. Roar: Deal 2 damage to each enemy creature.,neutral,epic,7,creature,etherbots,True,true,C588,L3-012,atlantean,True,5,True,5,True
392,Hasty Trade,Obliterate a random card in hand. Add three random Atlanteans to your hand.,deception,epic,2,spell,etherbots,True,true,C589,L3-013,,False,0,False,0,False
393,The Iron Horse,Protected. Ward. Afterlife: Summon a random anim.,neutral,legendary,7,creature,etherbots,True,true,C424,L3-014,atlantean,True,5,True,5,True
394,Aether Chest,Frontline. Can't attack. Burn 2. Afterlife: Add two random Atlanteans to each player's hand.,neutral,legendary,3,creature,etherbots,True,true,C582,L3-015,atlantean,True,0,True,9,True
395,Golden Golem,This creature can’t attack unless you cast a spell this turn.,neutral,legendary,5,creature,etherbots,True,true,C570,L3-016,atlantean,True,8,True,8,True
100148,Badger,Confused.,nature,common,0,creature,core,False,true,C827,L2-T080,wild,True,1,True,2,True
65000,Hyperion,"At the start of the game, both players use your deck. All cards cost 1 mana. All creatures are 10/10 and gain frontline.",neutral,mythic,1,creature,mythic,True,true,C408,L5-001,,False,10,True,10,True
65001,Prometheus,"Burn 3. At the start of the game, shuffle 15 Promethean Flames into each player's deck. Give your god burn +3.",neutral,mythic,6,creature,mythic,True,true,C407,L5-002,,False,10,True,10,True
65003,Tethys,"At the start of the game, add 10 Blue Whales to both players' decks.",neutral,mythic,9,creature,mythic,True,true,C631,L5-004,,False,15,True,15,True
101305,"Temnys of Thebia, Chronicler","At the start of the game, this card is pulled from your deck into your hand. Roar: Add a copy of this card to your opponent's hand. Seek out any card and add it to your hand.",neutral,mythic,1,creature,mythic,True,true,C5-006,L5-006,,False,1,True,1,True
100000,Promethean Flame,"When drawn, deal 3 damage randomly and obliterate this card. Draw a card.",neutral,mythic,1,spell,mythic,False,true,C793,L5-T001,,False,0,False,0,False
